PokerStars Tournament #3920442430, No Limit Hold'em
  549: ganzlangsam [2] (Germany), still playing
  550: gavriluk1510 (Ukraine), still playing
  551: georgeauggusto (Brazil), still playing
  552: giar3 (Greece), still playing
  553: gilbertinio (Romania), still playing
  554: gio!!!160490 (Costa Rica), still playing
  555: gleb4ik13 [2] (Ukraine), still playing
  556: goblinttom (Belarus), still playing
  557: gorbarroca (Brazil), still playing
  558: gosa.sa1967 (Lithuania), still playing
  559: gsfroes (Brazil), still playing
  560: guaxinim10 (Brazil), still playing
  561: guiasato (Brazil), still playing
  562: guictedesco (Brazil), still playing
  563: guilhermerq2 (Brazil), still playing
  564: guilopespera (Brazil), still playing
  565: guioliveeira (Brazil), still playing
  566: guix2x (Brazil), still playing
  567: gustavomrp491 (Brazil), still playing
  568: gvit45 (United Kingdom), still playing
  569: hase0077 [2] (Germany), still playing
  570: hattie009 (United Kingdom), still playing
  571: hewer.roger (Brazil), still playing
  572: hyurih2 (Brazil), still playing
  573: iambl1tz (Belarus), still playing
  574: ianzinking (Brazil), still playing
  575: ibrabe21 (Brazil), still playing
  576: idrante (Brazil), still playing
  577: igorcn (Brazil), still playing
  578: ildar0365 (Turkmenistan), still playing
  579: illyabezzdna (Ukraine), still playing
  580: iury alexandre (Brazil), still playing
  581: iwillkillset (Belarus), still playing
  582: jackjonesMSC (Kazakhstan), still playing
  583: jake8399 (Denmark), still playing
  584: jakethesnake71 (New Zealand), still playing
  585: jannepekka (Finland), still playing
  586: jeferson425 (Brazil), still playing
  587: jehe98 (Brazil), still playing
  588: jhosenstyler (Germany), still playing
  589: jimmygcfc (United Kingdom), still playing
  590: jo150973 (Austria), still playing
  591: joanie17 [3] (United Kingdom), still playing
  592: joaopia (Brazil), still playing
  593: jonilankinen (Finland), still playing
  594: jorginho0111 (Brazil), still playing
  595: jorje2b (Greece), still playing
  596: jpwa9603 (Belgium), still playing
  597: k29hitok (Belarus), still playing
  598: kappow33 (Canada), still playing
  599: karistoni (Brazil), still playing
  600: karl23karl (Ireland), still playing
  601: kduzinm (Brazil), still playing
  602: kekedabamos (United Kingdom), still playing
  603: keks547 (Belarus), still playing
  604: kelsen.lab (Brazil), still playing
  605: kingtalo88 [2] (Chile), still playing
  606: kirklarsen85 (Denmark), still playing
  607: kiuporto (Brazil), still playing
  608: knighty30161 (United Kingdom), still playing
  609: kostya759 (Ukraine), still playing
  610: kovalRB (Belarus), still playing
  611: kprock1 (Canada), still playing
  612: kratoz220 (Belarus), still playing
  613: krygin777777 (Ukraine), still playing
  614: kryptonicse (Estonia), still playing
  615: kudur (Turkmenistan), still playing
  616: kurokira (Brazil), still playing
  617: l0weys (United Kingdom), still playing
  618: lExample (Belarus), still playing
  619: larsen2505 (Denmark), still playing
  620: last23dance [2] (Ukraine), still playing
  621: lengush (Finland), still playing
  622: leotoledo96 (Brazil), still playing
  623: leozinho248 (Brazil), still playing
  624: leventinos (Belgium), still playing
  625: lgdnikinho (Brazil), still playing
  626: lide.killer (Germany), still playing
  627: lilywen (United Kingdom), still playing
  628: links321 (Belgium), still playing
  629: liquidbrik (United Kingdom), still playing
  630: lookzorrr (Ukraine), still playing
  631: luccaspietro (Brazil), still playing
  632: lukzera98 (Brazil), still playing
  633: m0t22 [2] (Brazil), still playing
  634: maetaz (Kazakhstan), still playing
  635: magnani93 (Brazil), still playing
  636: maicon.levis01 (Brazil), still playing
  637: makoyfelipe (Brazil), still playing
  638: malamut49 (Ukraine), still playing
  639: mango200 (United Kingdom), still playing
  640: manulanzelotto (Argentina), still playing
  641: marck1son (Brazil), still playing
  642: mardem rabel (Brazil), still playing
  643: mariusel30 (Romania), still playing
  644: matte_4 [2] (Sweden), still playing
  645: maxyta (Bulgaria), still playing
  646: medinacortez (Brazil), still playing
  647: mike-040690 (Canada), still playing
  648: moonlightJJ (Austria), still playing
  649: moppaK (Ukraine), still playing
  650: mpampis66 (Greece), still playing
  651: mpampisspeed (Greece), still playing
  652: mr. ibiza (Austria), still playing
  653: mudrik77 (Ukraine), still playing
  654: muquera (Brazil), still playing
  655: mvvmarcos (Brazil), still playing
  656: my-linh-dao (Switzerland), still playing
  657: ne1udoman (Belarus), still playing
  658: neagra78 (Romania), still playing
  659: neonegin777 (Ukraine), still playing
  660: nevir69 (Finland), still playing
  661: nickspanos (Greece), still playing
  662: oldgit13 [2] (United Kingdom), still playing
  663: omg Dima (Ukraine), still playing
  664: oskarlyx (Sweden), still playing
  665: osviman 2.0 (Mexico), still playing
  666: overino_19 (Brazil), still playing
  667: pacanchuvak (Ukraine), still playing
  668: pangagui [2] (Brazil), still playing
  669: panos10033 (Greece), still playing
  670: paptomi59 (Hungary), still playing
  671: patonick (Brazil), still playing
  672: patriciaross (Brazil), still playing
  673: paulinhom688 (Brazil), still playing
  674: pauloj247 (Brazil), still playing
  675: paulrankin1 (United Kingdom), still playing
  676: pedroK17 (Brazil), still playing
  677: pelelek (United Kingdom), still playing
  678: pelotinAMAG (Argentina), still playing
  679: peterpan351 (Luxembourg), still playing
  680: pi4al'nii (Belarus), still playing
  681: piaba.kkjj (Brazil), still playing
  682: pierrooman (Belgium), still playing
  683: piti924 (Romania), still playing
  684: pitty22 (Argentina), still playing
  685: platin32 (Romania), still playing
  686: pliima18 (Brazil), still playing
  687: poker_edge86 (Belgium), still playing
  688: pokeralexus (Ukraine), still playing
  689: pqno riu (Brazil), still playing
  690: prazerjoao013 (Brazil), still playing
  691: pretinhouva (Brazil), still playing
  692: r0ch4_p (Brazil), still playing
  693: racheiro.mp (Brazil), still playing
